start,end,text
1775160,1776840," Ну, я таки смог это сделать."
1776840,1778540," Я таки смог это сделать."
1778540,1784260," И, в принципе, можно передавать массивы по значению, возвращать по значению, и все нормально работает."
1784260,1790260," Нужно было ввести на уровне компилятора понятие временных объектов."
1790260,1795660," Временные объекты – это объекты, которые живут в течение одного утверждения."
1797320,1811220," То есть, вот реально, когда ты компилируешь одно утверждение, тебе нужно отслеживать, сколько временных объектов ты аллоцировал внутри одного утверждения, а потом после этого утверждения их подчищать."
1811220,1813160," После каждого утверждения."
1813160,1815600," После каждого утверждения."
1815600,1823120," Объекты, временные объекты аллоцируются, как правило, функциями, которые возвращают большие объекты, типа массивов, либо структур."
1823200,1825200," У нас здесь есть структуры, кстати."
1825200,1828940," У нас есть структуры."
1828940,1831140," Да, да, да, да, да, у нас есть структуры."
1831140,1835080," Вот, массивами, либо строковыми литералами."
1835080,1844700," Да, потому что строковый литерал, он тоже как бы временный объект, который существует в течение одного утверждения, да, и потом он делается."
1844700,1847220," Такие вот дела."
1847220,1848500," Такие вот дела."
1848500,1850940," Вот такой вот язык."
1850940,1852720," Такой вот язык."
1853060,1854900," Надо на нем что-нибудь интересненькое написать."
1854900,1855720," Как вы думаете?"
1855720,1859800," Надо на нем что-нибудь интересненькое написать."
1859800,1862860," Так, давайте посмотрим."
1862860,1864780," У нас еще много подписончиков всяких."
1867440,1869680," So, Bingaman, thank you so much for tier one."
1869680,1871740," I want my name in Russian."
1871740,1875400," Bingaman?"
1876160,1878560," Like, I don't know how to say that in Russian."
1878560,1878620," Like, I don't know how to say that in Russian."
1878620,1878620," Like, I don't know how to say that in Russian."
1878620,1878620," I don't know how to say that in Russian."
1878620,1878620," Like, I don't know how to say that in Russian."
1878620,1878620," Like, I don't know how to say that in Russian."
1878620,1892500," Like, I just did one stream about it and forgot about it."
1892500,1893500," Like, I don't know how to say that in Russian."
1893500,1894420," Like, I don't know how to say that in Russian."
1894420,1895380," Like, I don't know how to say that in Russian."
1895380,1896460," Like, I don't know how to say that in Russian."
1896460,1897460," Like, I don't know how to say that in Russian."
1897460,1899460," Like, I don't know how to say that in Russian."
1899460,1901460," Like, I don't know how to say that."
1901460,1902460," Like, I don't know how to say that in Russian."
1902460,1903460," Like, I don't know how to say that in Russian."
1903460,1904460," Like, I don't know how to say that in Russian."
1904460,1905460," Like, I don't know how to say that."
1905460,1906460," Like, I don't know how to say that in Russian."
1906460,1907460," Like, I don't know how to say that in Russian."
1907460,1909460," Like, I don't know how to say that in Russian."
1909460,1910460," Like, I don't know how to say that in Russian."
1910460,1911460," Like, I don't know how to say that in Russian."
1911460,1912460," Like, I don't know how to say that in Russian."
1912460,1913460," Like, I don't know how to say that in Russian."
1913460,1914460," Like, I don't know how to say that in Russian."
1914460,1915460," Like, I don't know how to say that in Russian."
1915460,1916460," Like, I don't know how to say that in Russian."
1916460,1917460," Like, I don't know how to say that in Russian."
1917460,1918460," Like, I don't know how to say that in Russian."
1918460,1919460," Like, I don't know how to say that in Russian."
1919460,1920460," Like, I don't know how to say that in Russian."
1920460,1921460," Like, I don't know how to say that in Russian."
1921460,1922460," Like, I don't know how to say that in Russian."
1922460,1923460," Like, I don't know how to say that in Russian."
1923460,1924460," Like, I don't know how to say that in Russian."
1924460,1926460," Like, I don't know how to say that in Russian."
1926460,1927460," Like, I don't know how to say that in Russian."
1927460,1928460," Like, I don't know how to say that in Russian."
1928460,1929460," Yeah."
1929460,1930460," То есть, как бы, игру жизни."
1930460,1931460," Как по традиции."
1931460,1932460," Не знаю."
1932460,1935460," То есть, давайте возьмем и напишем."
1935460,1938460," То есть, нам нужно определить парочку констант."
1938460,1939460," Константа."
1939460,1942460," То есть, сколько у нас будет строк."
1942460,1945460," Строк у нас будет, наверное, 20."
1945460,1946460," Не знаю."
1946460,1947460," И столбцы."
1947460,1948460," Столбцы."
1948460,1951460," Их будет где-то 10."
1951460,1954460," То есть, что нам нужно определить?"
1954460,1956460," Надо определить два буфера."
1956460,1961460," Да, в которых мы будем держать, ну, как бы, все элементы."
1961460,1963460," Так, давайте авоцируем мир."
1963460,1966460," То есть, это вот мир, в котором игра происходит."
1966460,1968460," И это будет массив."
1968460,1970460," То есть, мы сначала будем индексировать строки."
1970460,1971460," А потом столбцы."
1971460,1974460," То есть, у нас идут строки."
1974460,1977460," Потом можно делать вложенные массивы."
1977460,1979460," Кстати, массивы можно делать вложенные."
1979460,1980460," Почему бы и нет."
1980460,1983460," То есть, массив, когда он авоцируется в памяти."
1983460,1985460," Мы просто берем элементы массива."
1985460,1990460," И вот столько, сколько здесь число, столько раз их выкладываем в памяти."
1990460,1996460," То есть, если у нас будет массив столбцов, он просто возьмет и n раз поставит массив столбцов в памяти."
1996460,1998460," То есть, в этом ничего такого особого нет."
1998460,2000460," То есть, в принципе, можно."
2000460,2001460," Столбцы."
2001460,2008460," И так как у нас клетки, они могут быть либо живыми, либо мертвыми, мы будем использовать логическое."
2008460,2011460," Молок есть."
2011460,2012460," Молока нету."
2012460,2013460," Молока нету."
2013460,2014460," Молока нету."
2014460,2019460," Но, есть возможность линковаться с сишными библиотеками."
2019460,2021460," То есть, теоретически, молок может быть."
2021460,2022460," Молок может быть."
2022460,2024460," Но проблема тут в чем?"
2024460,2030460," В языке специально нету, специально нету указателей."
2030460,2032460," Ну, там есть другие механизмы."
2032460,2035460," Поэтому, результат молока, он не очень полезный будет."
2035460,2040460," Но, если реализовать одну лыж библиотеку..."
2040460,2045460," Ладно, ладно."
2045460,2058460," То есть, немножечко спойлеры."
2058460,2061460," В общем, это работает."
2061460,2062460," Да."
2062460,2067460," Ну, как бы я не зря 4 месяца ебался с этой хуйной."
2067460,2068460," Ну, кому?"
2068460,2071460," Разве я так разочарую?"
2071460,2075460," Ну, давайте заюзаем, я не знаю."
2075460,2076460," Давайте, давайте, давайте."
2076460,2078460," Давайте графическую сделаем игру жизни."
2078460,2080460," Давайте графическую."
2080460,2083460," Так, ну, наверное, надо будет переименовать."
2083460,2086460," Привет в Goal."
2086460,2088460," Game of life."
2088460,2091460," Так, так."
2091460,2092460," Goal."
2092460,2094460," И давайте включим RayLip."
2094460,2095460," Да."
2095460,2096460," Включим RayLip."
2096460,2098460," Так, сгенерить числа нахуй."
2098460,2100460," Что у нас здесь?"
2100460,2101460," RayLip."
2101460,2106460," Первое, что нам нужно сделать - открыть окно."
2106460,2107460," Открыть окно."
2107460,2110460," Давайте откроем окно."
2110460,2112460," Какого размера будет окно?"
2112460,2114460," Ну, наверное, 800 на 600, как обычно."
2114460,2116460," Как Терри Дэвис завещал."
2116460,2118460," Заголовок самая жопа, кста."
2118460,2120460," Заголовок самая жопа."
2120460,2125460," Дело в том, дело в том, что наши строки, они не сишные строки."
2125460,2126460," Не сишные строки."
2126460,2128460," Привет из Хуя."
2128460,2135460," Хуя - это хороший учебный язык для тех, кто только присоединился."
2135460,2137460," Это название нашего языка."
2137460,2139460," Это хороший учебный язык."
2139460,2140460," Да."
2140460,2142460," Они не сишные."
2142460,2146460," Они, так сказать, размерные."
2146460,2149460," Это размерные строки."
2149460,2159460," То есть, на самом деле, сами байты этой строки, они находятся в блоке статических данных и всего прочего."
2159460,2165460," А выражение строкового литерала возвращает так называемые срезы."
2165460,2170460," И срез, короче, это структура."
2170460,2171460," Структура."
2171460,2173460," Давайте назовем структ."
2173460,2174460," Срез."
2174460,2176460," Ну, это такая виртуальная структура."
2176460,2181460," На самом деле, она нигде не полезна, но можно просто логически думать, что срез - это такая структура."
2181460,2187460," И в ней содержится указатель на начало данных, да, то есть указатель."
2187460,2190460," И у нас нет указателя, это просто какое-то число."
2190460,2194460," И размер - это сколько элементов в срезе, да."
2194460,2198460," То есть, это структура, которая состоит из двух чисел."
2198460,2203460," То есть, вот этот вот строковый литерал, он находится, данные находятся вообще в другом месте,"
2203460,2206460," а само его значение - это вот пара вот этих чисел."
2206460,2212460," Их можно получить через адрес, который даст прям буквально натуральное число указателя."
2212460,2217460," И размер даст количество байтов, да."
2217460,2222460," То есть, здесь на самом деле UTF-8, поэтому количество будет больше, чем символов, да."
2222460,2224460," Это будет количество байтов."
2224460,2227460," Так вот, какая идея?"
2227460,2233460," Заголовок, сишная функция, она принимает именно указатель."
2233460,2235460," Поэтому, что нам нужно сделать?"
2235460,2239460," Нам нужно взять вот эту строку и получить ее адрес."
2239460,2243460," Но тогда возникает вопрос: а что делать с нул-терминаторами?"
2243460,2247460," Ну, то есть, там нулик, который на конце стоит у сишных строков."
2247460,2253460," В общем, специально для этого компилятор при определении строковых литералов"
2253460,2259460," незаметно добавляет этот нулик, чтобы, если вы взаимодействуете с сишным кодом,"
2259460,2263460," вы могли просто взять адрес этого строкового литерала, и это нормальная сишная строка."
2263460,2266460," Он гарантирует вот этот дополнительный нулик."
2266460,2270460," Только если вы не будете что-то делать с самим срезом,"
2270460,2274460," потому что у языка есть возможность конструировать свои срезы."
2274460,2276460," То есть, я могу даже вам показать."
2276460,2280460," У нас есть модуль прелюдии и функция, которая печатает строку."
2280460,2282460," Что она делает?"
2282460,2292460," Она алисирует буфер на стеке в 32 байта, а потом парсит число и добавляет эти числа в этот буфер,"
2292460,2297460," а потом берет срез с этого буфера и печатает его."
2297460,2299460," Строка - это срез байтов."
2299460,2302460," Если ты будешь делать срез из массива байтов,"
2302460,2304460," ты буквально получаешь строку."
2304460,2306460," Ты буквально получаешь строку."
2306460,2311460," Да, то есть, если вы не будете делать срезы вот этих строковых литералов,"
2311460,2312460," на конце будет нолик."
2312460,2315460," Но если вы сделали срез, нолик этот не гарантируется."
2315460,2318460," ZeroNAT, но это натуральное число."
2318460,2323460," Это как в Rust можно написать US32, что-то типа такого."
2323460,2325460," Это такая же фигня."
2325460,2330460," Так вот."
2330460,2334460," Так что, вот это должно работать."
2334460,2335460," Вот это должно работать."
2335460,2337460," Можно даже попытаться скомпилировать."
2337460,2339460," И, кстати, интересная тема."
2339460,2341460," Интересная тема с линковкой библиотек."
2341460,2345460," Есть ключевое слово ""bible""."
2345460,2353460," И можно дать название, какие библиотеки линковать с программой."
2353460,2359460," И она будет автоматически делать -L и название этой библиотеки."
2359460,2365460," То есть, просто достаточно скомпилировать эту штуку, и она автоматически знает, что линковать."
2365460,2366460," Биба, да."
2366460,2367460," Да."
2367460,2368460," Смешно."
2368460,2369460," Я знаю."
2369460,2370460," Луч библиотеки."
2370460,2371460," Луч библиотеки."
2371460,2372460," Библиотеки."
2372460,2373460," Библиотеки."
2373460,2374460," Библиотеки."
2374460,2375460," Библиотеки."
2375460,2376460," Библиотеки."
2376460,2377460," Библиотеки."
2377460,2378460," Так."
2378460,2381460," Ну так вот."
2381460,2386460," Открываем окно."
2386460,2389460," Потом нужно закрыть, естественно, окно."
2389460,2392460," После того, как мы проветрили, можно закрыть окно."
2392460,2395460," Далее нам нужно организовать цикл."
2395460,2401460," Пока не пора закрыть окно."
2401460,2403460," Что мы делаем?"
2403460,2406460," Мы начинаем рисовать."
2406460,2408460," Мы начинаем рисовать."
2408460,2412460," И потом заканчиваем рисовать."
2412460,2416460," Можно еще очистить фон."
2416460,2417460," Конечно же."
2417460,2418460," Можно еще очистить фон."
2418460,2420460," Но дело в том, что."
2420460,2422460," Дело в том, что."
2422460,2423460," Цвет."
2423460,2424460," Мы принимаем как."
2424460,2425460," Натуральное число."
2425460,2426460," Вообще."
2426460,2427460," Бролиби."
2427460,2428460," Это же структура."
2428460,2429460," Мы знаем, что это структура color."
2429460,2430460," У нее там 4 байта."
2430460,2432460," Но так как она маленькая структура."
2432460,2433460," Она помещается в регистр."
2433460,2434460," Поэтому."
2434460,2436460," Можно передавать просто натуральное число."
2436460,2437460," И."
2437460,2438460," C-A-B-I."
2438460,2440460," Он распарсит это все."
2440460,2442460," Нам нужны."
2442460,2445460," 16-ти ричные литералы."
2445460,2449460," И тут начинается очередная жопа."
2449460,2450460," Почему?"
2450460,2453460," Потому что для 16-ти ричных литералов."
2453460,2456460," Нужно переключать раскладку."
2456460,2458460," Что делать?"
2458460,2460460," У кого какие идеи?"
2460460,2463460," Как, блять, решить проблему с 16-ти ричным литералом?"
2463460,2465460," Чтобы не переключать раскладку."
2465460,2469460," АБВГД."
2469460,2470460," Ну да."
2470460,2471460," Это проблема."
2471460,2472460," Но дело в том, что."
2472460,2474460," У многих программистов."
2474460,2476460," У них в голове уже."
2476460,2478460," В бита латиница."
2478460,2481460," И тебе нужно буквально переучиваться."
2481460,2484460," Чтобы понимать новые строковые литералы."
2484460,2489460," Есть очень хорошая идея."
2489460,2489460," Да, да, да."
2489460,2490460," Действительно."
2490460,2491460," Люди заметили."
2491460,2492460," В общем."
2492460,2493460," В латинице."
2493460,2494460," В латинице у нас."
2494460,2495460," A, B."
2495460,2496460," A, B."
2496460,2497460," A, B."
2497460,2498460," Я сказал, блять."
2498460,2499460," A, B."
2499460,2500460," A, B, C, D, E, F."
2500460,2502460," И мы буквально транслитилируем."
2502460,2503460," Транслитилируем."
2503460,2504460," Транслитилируем."
2504460,2505460," Транслитилируем."
2505460,2506460," Транслитилируем."
2506460,2507460," Транслитилируем."
2507460,2508460," Транслитилируем."
2508460,2509460," Транслитилируем."
2509460,2510460," Транслитилируем."
2510460,2511460," Транслитилируем."
2511460,2512460," Транслитилируем."
2512460,2513460," Транслитилируем."
2513460,2514460," Транслитилируем."
2514460,2515460," Транслитилируем."
2515460,2516460," Транслитилируем."
2516460,2517460," Транслитилируем."
2517460,2518460," Транслитилируем."
2518460,2519460," Транслитилируем."
2519460,2520460," Транслитилируем."
2520460,2521460," Транслитилируем."
2521460,2522460," Транслитилируем."
2522460,2523460," Транслитилируем."
2523460,2524460," Транслитилируем."
2524460,2525460," Транслитилируем."
2525460,2526460," Транслитилируем."
2526460,2527460," Транслитилируем."
2527460,2528460," Так вот."
2528460,2529460," Именно это я и реализовал."
2529460,2531460," Именно это я и реализовал."
2531460,2534460," В общем, как 16-тиличный литерал определяется."
2534460,2536460," Я спиздил."
2536460,2540460," Я позаимствовал синтаксис из ады."
2540460,2541460," Да."
2541460,2542460," То есть пишется 16."
2542460,2545460," И так как у нас хэшика нету."
2545460,2547460," И вот этот номер он выглядит уродливо."
2547460,2549460," Я решил использовать процентик."
2549460,2553460," То есть вместо хэшика будет использоваться процентик."
2553460,2559460," И чтобы определить красный цвет у нас будет FF0000FF."
2559460,2562460," То есть это 16-тиличный литерал."
2562460,2564460," То есть буквально я не шучу."
2564460,2566460," Что вы хотели?"
2566460,2567460," Язык хуя."
2567460,2572460," В общем как-то так."
2572460,2574460," 16 градусов."
2574460,2578460," Остаток отделения это ОСТ."
2578460,2581460," Ну почему бы и нет."
2581460,2584460," То есть как бы в Pascal и в AD это нормально."
2584460,2586460," То есть почему здесь нельзя."
2586460,2587460," То есть в AST."
2587460,2588460," Так."
2588460,2590460," Ну давайте запустим."
2590460,2591460," Ну да."
2591460,2592460," То есть мы поменяли название."
2592460,2593460," Goal."
2593460,2596460," Ошибка точка с запятой."
2596460,2597460," Ага."
2597460,2598460," Действительно."
2598460,2599460," Ошибка точка с запятой."
2599460,2601460," Ну вот это говно нам тоже не нужно я думаю."
2601460,2602460," не соответствует типам."
2602460,2603460," Над."
2603460,2604460," Ага."
2604460,2605460," Ну да."
2605460,2607460," То есть эта штука она по умолчанию целая."
2607460,2609460," Но нужен над."
2609460,2619460," Привет из хорошего учебного языка."
2619460,2620460," Хороший."
2620460,2621460," Учебный."
2621460,2622460," Пишите нахуя."
2622460,2623460," Так вот."
2623460,2624460," Можно нормальный фон поставить."
2624460,2625460," Я так думаю."
2625460,2626460," Так."
2626460,2627460," Альфа я думаю она слева."
2627460,2628460," Да."
2628460,2630460," Потому что у нас мелкоконечный порядок байт."
2630460,2631460," Кстати."
2631460,2632460," Кто-нибудь знает как вообще правильно переводить там."
2632460,2633460," Big Indian."
2633460,2634460," Little Indian."
2634460,2635460," У меня предложение есть называть это."
2635460,2636460," Меньшоконечный порядок байт."
2636460,2637460," И больше конечный порядок байт."
2637460,2638460," Мелкомякий."
2638460,2639460," Да."
2639460,2640460," Биг конечник."
2640460,2641460," Смол конечник."
2641460,2642460," Большоконечник."
2642460,2643460," Малоконечник."
2643460,2644460," Да."
2644460,2645460," То есть."
2645460,2646460," Самое логичное это назвать."
2646460,2647460," Так."
2647460,2648460," Так как у нас малоконечный порядок байт."
2648460,2649460," Мелкомякий."
2649460,2650460," Да."
2650460,2651460," Биг конечник."
2651460,2652460," Смол конечник."
2652460,2653460," Большоконечник."
2653460,2654460," Малоконечник."
2654460,2655460," Ну да."
2655460,2656460," То есть."
2656460,2657460," Самое логичное это назвать."
2657460,2660460," Так как у нас малоконечный порядок байт."
2660460,2663460," То скорее всего альфа она находится слева."
2663460,2664460," Да."
2664460,2665460," Поэтому вот серенький цвет."
2665460,2667460," Такой же цвет как у меня в редакторе."
2667460,2668460," Давайте его поставим."
2668460,2669460," И да."
2669460,2670460," Действительно работает."
2670460,2671460," Видите."
2671460,2672460," Доказ не будет."
2672460,2673460," Замечательно."
2673460,2674460," Замечательно."
2674460,2675460," Замечательно."
2675460,2676460," Замечательно."
2676460,2677460," Так."
2677460,2678460," Что у нас еще есть."
2678460,2679460," Что у нас еще есть."
2679460,2682460," Можно установить целевую частоту кадров."
2682460,2684460," Замечательный язык."
2684460,2685460," Да."
2685460,2686460," Set target FPS."
2686460,2688460," Установить целевую частоту кадров."
2688460,2689460," То есть."
2689460,2690460," Как бы."
2690460,2691460," То есть."
2691460,2693460," Ну давайте 60 наверное поставим."
2693460,2694460," Почему бы не."
2694460,2695460," То есть перед."
2695460,2696460," Я не помню."
2696460,2698460," Перед ставится или после."
2698460,2699460," Наверное после ставится."
2699460,2700460," Давайте поставим."
2700460,2701460," 60."
2701460,2702460," И там целое."
2702460,2703460," Да."
2703460,2703460," Ну как блять по другому."
2703460,2704460," Это."
2704460,2705460," Set random seed."
2705460,2706460," То есть."
2706460,2707460," Как бы."
2707460,2708460," Set random seed."
2708460,2710460," Set random seed."
2710460,2711460," Ну как блять по другому."
2711460,2712460," Это."
2712460,2713460," Set random seed."
2713460,2714460," То есть."
2714460,2715460," Как бы."
2715460,2716460," Set random seed."
2716460,2717460," То есть."
2717460,2718460," Set random seed."
2718460,2719460," То есть."
2719460,2719460," Как бы."
2719460,2720460," Как бы."
2720460,2721460," Вы перевели это."
2721460,2722460," Я не знаю."
2722460,2723460," Я не знаю."
2723460,2724460," Я не знаю."
2724460,2725460," Я не знаю."
2725460,2726460," Я не знаю."
2726460,2727460," Ладно."
2727460,2728460," Сид."
2728460,2729460," Ну можно было."
2729460,2730460," Сид сказать."
2730460,2731460," Ну."
2731460,2732460," Ладно."
2732460,2733460," Так."
2733460,2734460," Здесь можно."
2734460,2735460," Заиндентировать."
2735460,2736460," Наверное."
2736460,2737460," Надо."
2737460,2738460," Нарисовать."
2738460,2739460," Прямоугольник."
2739460,2740460," Давайте."
2740460,2741460," Нарисуем."
2741460,2742460," Прямоугольник."
2742460,2743460," Мне кажется."
2743460,2744460," Это хорошая идея."
2744460,2745460," Взять."
2745460,2746460," И нарисовать."
2746460,2747460," Прямоугольник."
2747460,2748460," 100."
2748460,2749460," 100."
2749460,2751460," Ширина и высота."
2751460,2752460," Давайте все."
2752460,2753460," По 100 поставим."
2753460,2754460," То есть."
2754460,2755460," XY."
2755460,2756460," Ширина и высота."
2756460,2757460," 100."
2757460,2758460," И цвет у нас будет."
2758460,2759460," Красный."
2759460,2762460," Чтобы четко выделялся."
2762460,2763460," Чтобы четко было видно."
2763460,2764460," Что он красный."
2764460,2765460," Можно даже его."
2765460,2766460," Таким."
2766460,2767460," Более."
2767460,2768460," Светленьким."
2768460,2769460," Сделать."
2769460,2770460," Ну."
2770460,2771460," Пожалуйста."
2771460,2776460," Замечательно."
2776460,2780460," Можно писать игры."
2780460,2781460," Будущее."
2781460,2782460," Разработки."
2782460,2783460," Игр."
2783460,2784460," Вхуя."
2784460,2785460," Пишите."
2785460,2786460," Нахуя."
2786460,2787460," Так."
2787460,2788460," Вот."
2788460,2789460," У нас есть массив."
2789460,2790460," Да."
2790460,2791460," Я не знаю."
2791460,2792460," Чем он."
2792460,2793460," Изначально."
2793460,2794460," Инициализирован."
2794460,2795460," Наверное."
2795460,2796460," Имеет смысл."
2796460,2797460," Его."
2797460,2798460," Инициализировать."
2798460,2799460," Фолсами."
2799460,2800460," Просто."
2800460,2801460," Заранее."
2801460,2802460," Давайте."
2802460,2803460," Наверное."
2803460,2804460," Так."
2804460,2805460," Возьмем."
2805460,2806460," строки."
2806460,2807460," Для."
2807460,2808460," Строки."
2808460,2808460," Для."
2808460,2809460," Строка."
2809460,2810460," Блин."
2810460,2813460," Я вам не показал."
2813460,2815460," Одну крутую фичу."
2815460,2816460," Одну крутую фичу."
2816460,2817460," Именно."
2817460,2818460," Синтаксическую."
2818460,2819460," Синтаксическую."
2819460,2820460," Синтаксическую."
2820460,2820460," Фичу."
2820460,2821460," Этого языка."
2821460,2822460," Надо какой-нибудь пример взять."
2822460,2823460," В котором."
2823460,2824460," Очень хорошо."
2824460,2825460," Это будет видно."
2825460,2826460," Какой-нибудь."
2826460,2827460," Физбаз."
2827460,2828460," Давайте реализуем."
2828460,2829460," Физбаз."
2829460,2830460," Побыстренько."
2830460,2831460," Мы вернемся."
2831460,2832460," Физ."
2832460,2833460," Физбаз."
2833460,2834460," Как раз."
2834460,2835460," Это то."
2835460,2836460," Что."
2836460,2837460," Хорошо."
2837460,2838460," Физбаз."
2838460,2839460," Хуя."
2839460,2840460," Включить."
2840460,2841460," Включить."
2841460,2842460," Прелюдию."
2842460,2843460," Прелюдия."
2843460,2844460," Проглавное."
2844460,2845460," Так."
2845460,2846460," Что там в физбазе."
2846460,2847460," Кто-нибудь помнит."
2847460,2848460," Это."
2848460,2849460," Мы."
2849460,2850460," Печатаем."
2850460,2851460," От 1 до 100."
2851460,2853460," И если число делится на 3."
2853460,2854460," Мы его."
2854460,2855460," Мы печатаем."
2855460,2856460," Физ."
2856460,2857460," Если число делится на 5."
2857460,2858460," Мы печатаем."
2858460,2859460," Баз."
2859460,2860460," Если."
2860460,2861460," Делится на 3 и 5."
2861460,2862460," На 15."
2862460,2863460," Да."
2863460,2864460," То."
2864460,2865460," Печатаем."
2865460,2866460," Физбаз."
2866460,2867460," А если нет."
2867460,2868460," То печатаем число."
2868460,2869460," Что-то типа такого."
2869460,2870460," Давайте."
2870460,2871460," Напечатаем сначала."
2871460,2872460," От 1 до 100."
2872460,2873460," То есть."
2873460,2874460," У нас будет."
2874460,2875460," Число."
2875460,2876460," Оно идет."
2876460,2877460," От 1 до 100."
2877460,2878460," Начало."
2878460,2879460," Конец."
2879460,2880460," Число."
2880460,2881460," И."
2881460,2882460," Понятно."
2882460,2883460," Нужно."
2883460,2884460," Новую строку поставить."
2884460,2885460," Как."
2885460,2886460," Как всегда."
2886460,2887460," И."
2887460,2888460," Давайте."
2888460,2889460," Сделаем."
2889460,2890460," Физбаз."
2890460,2891460," Физбаз."
2891460,2892460," И."
2892460,2893460," Вот."
2893460,2894460," Физбаз."
2894460,2895460," Так."
2895460,2896460," Ну."
2896460,2897460," Сделаем."
2897460,2898460," Что."
2898460,2909780," если очевидно если число делится на 15 естественно как в нормальном языке равно просто равно это"
2909780,2916280," операция сравнения не операция присваивания операция присвоения это вот double дик оператив"
2916280,2927920," то есть в любом уважающем себя языке это сравнение а это присваивание так вот далее"
2927920,2944360," мы делаем начало cc и что нам нужно написать написать нам нужно физ база так дальше нам нужно напечатать"
2944360,2957860," иначе иначе если тут такая жопа в общем вот эта вся фигня она синтаксически превращается в такую"
2957860,2965360," кашу очень очень быстро если надо будет постоянно писать вот эти нчкц и все прочее специально для"
2965360,2973400," этого я придумал интересную вещь если тебе нужно написать блок кода а блок кода это последовательность"
2973400,2980480," утверждений последовательность утверждений если тебе нужно написать блок кода ты его обрамляешь в нчкц но"
2980480,2996920," если твой блок кода состоит из одного утверждения то вместо нч ты пишешь то тебе не нужно писать к c и он парсит только одно утверждение это получается тебе блок состоящий из одного утверждения"
2996920,3003420," за счет этого тебе можно не писать нчкц и это становится более менее уязабельно и"
3003420,3013440," иначе тоже требует нчкц но ты можешь написать то и у тебя вот просто буквально две строчки здесь"
3013440,3029400," можно чинить на самом деле все вот эти условия иначе то если число делится на пять давайте вот это берем то"
3029400,3049740," то печать физа там 3 если 5 база иначе то печать как то так можно даже как-нибудь так вывернуть чтобы"
3049740,3054840," выглядела там красивым наверно слишком то есть вот так вот можно их чинить"
3054840,3062340," я кстати не знаю будет их это работаете распарсится она вообще нет ну вроде бы должно"
3062340,3066320," да да да то есть нужно это здесь равно поставить"
3066320,3078780," работать вот такая хуйня работы вполне себе а теперь интересная тема вот эта вся хуйня она представляет из"
3078780,3087540," себе одно утверждение это одно утверждение так вот вот это правило что ты можешь нч заменить на то она"
3087540,3095640," работает везде она буквально синтаксически работать везде это тоже будет работать а теперь заметьте процедура"
3095640,3102180," нчкц тоже состоит из одного утверждения это тоже там работает это работает везде где тебе"
3102180,3114240," нужно написать блок это вот одно утверждение это работает то есть вот такая синтаксическая особность я"
3114240,3122100," ее сделал специально для если но я случайно сделал так что она работает везде и это казалось удобно ты"
3122100,3132720," вообще спал нет так вот это позволяет определять функции вот так про привет то печать"
3132720,3142100," привет и это легальная функция это вот буквально легальная функция которую можно вызвать"
3142100,3152720," то есть это просто блок кода состоящие из одного утверждения"
3152720,3165960," то есть вот такую интересную штуку я открыл конечно это работает не работает для вещей которые"
3165960,3172040," не являются блоками кода то есть последовательности утверждений например для структур до структуры"
3172040,3178700," они это последовательность полей что не является последовательностью утверждений поэтому для структуры"
3178700,3187660," это не работает но почему бы не сделать это для структур тоже допустим если у меня есть какой-то тип"
3187660,3193800," который является интеджером но я хочу сделать этот тип несовместимый с интеджером да допустим я"
3193800,3206880," хочу сказать struct индекс то значение целое то есть фактически структура размера целого да но она"
3206880,3212560," несовместима с целым то есть ты не можешь присваивать целую то есть что-то типа таком это не реализована да то"
3212560,3221300," есть это такая как бы идея интересная неделя ну так вот кстати и эта фигня очень легко позволяет там"
3221300,3230220," такие вещи писать я хочу написать например напечатать значение от 1 до 100 я очень легко это могу сделать"
3230220,3244040," да это это будет работать одно утверждение одна цепочка то есть про главное то для числа то печать"
3244040,3265280," да да да да да да да да да да так ну прикольная штука прикольная штука так надо нам про итерировать"
3265280,3271700," наш мир в котором мы находимся надо его инициализировать давайте итерировать строки"
3271700,3294560," потому что мы и игру жизнь делаем строки то для столбец от 1 столбцы и можно вот такую фигню сделать мир строка"
3294560,3305540," минус один столбец минус 1 и назначаем ложь да у нас истина истина и ложь"
3305540,3321920," я почему-то не подумал спасибо большое сейчас секундочку жизнь я спасибо больше так вот что у нас еще"
3321920,3335240," давайте наверное выделим это все в отдельную функцию до инициализировать мир инициализировать мир можно тоже"
3335240,3335800," сделать то"
3335800,3347420," инициализировать мир кстати вот эта хуйня 100 она довольно таки эгономичные например ничего неожиданно но и я"
3347420,3354680," хотел вообще глайдера добавить да поэтому здесь скорее всего придется нчкц ставить поэтому будем"
3354680,3360920," делать так так что у нас с глайдером что у нас глотан глайдер выглядит вот так на то есть вот это"
3360920,3382080," глайдер и здесь мы будем как-то делать так в плане строк у нас 012 в плане столбцов у нас 012 то есть после этого мы берем мир и"
3382080,3407340," 011 у нас истина потом у нас 12 это истина и потом три у нас 21 222012 вот вот это глайдер в общем то вот это вот у нас"
3407340,3411980," глайдер здесь прикольно да прикольно"
3411980,3419580," можно его даже напечатать нужно напечатать мир чтобы посмотреть как оно все выглядит действительно ли это"
3419580,3426680," глайдер или что-то типа такого можно кстати выйти из функции вернуть вернуть отсюда чтобы не не"
